%The Automatic Diatom Identification and Classification (ADIAC)
%project was a pilot study concerning automatic identification of
%diatoms (unicellular algae) on the basis of images. The data was
%donated by Andrei Jalba, a PhD student on the project, which
%finished in the early 2000s. The outlines are extracted from
%thresholded images. Presumably the time series are generated as
%distance to a reference point (the centre being the obvious
%candidate). The data is very sinusoidal
@Relation Adiac
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute att97 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att100 numeric
@attribute att101 numeric
@attribute att102 numeric
@attribute att103 numeric
@attribute att104 numeric
@attribute att105 numeric
@attribute att106 numeric
@attribute att107 numeric
@attribute att108 numeric
@attribute att109 numeric
@attribute att110 numeric
@attribute att111 numeric
@attribute att112 numeric
@attribute att113 numeric
@attribute att114 numeric
@attribute att115 numeric
@attribute att116 numeric
@attribute att117 numeric
@attribute att118 numeric
@attribute att119 numeric
@attribute att120 numeric
@attribute att121 numeric
@attribute att122 numeric
@attribute att123 numeric
@attribute att124 numeric
@attribute att125 numeric
@attribute att126 numeric
@attribute att127 numeric
@attribute att128 numeric
@attribute att129 numeric
@attribute att130 numeric
@attribute att131 numeric
@attribute att132 numeric
@attribute att133 numeric
@attribute att134 numeric
@attribute att135 numeric
@attribute att136 numeric
@attribute att137 numeric
@attribute att138 numeric
@attribute att139 numeric
@attribute att140 numeric
@attribute att141 numeric
@attribute att142 numeric
@attribute att143 numeric
@attribute att144 numeric
@attribute att145 numeric
@attribute att146 numeric
@attribute att147 numeric
@attribute att148 numeric
@attribute att149 numeric
@attribute att150 numeric
@attribute att151 numeric
@attribute att152 numeric
@attribute att153 numeric
@attribute att154 numeric
@attribute att155 numeric
@attribute att156 numeric
@attribute att157 numeric
@attribute att158 numeric
@attribute att159 numeric
@attribute att160 numeric
@attribute att161 numeric
@attribute att162 numeric
@attribute att163 numeric
@attribute att164 numeric
@attribute att165 numeric
@attribute att166 numeric
@attribute att167 numeric
@attribute att168 numeric
@attribute att169 numeric
@attribute att170 numeric
@attribute att171 numeric
@attribute att172 numeric
@attribute att173 numeric
@attribute att174 numeric
@attribute att175 numeric
@attribute att176 numeric
@attribute  target {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37}

@data
1.6464033,1.6396366,1.6098303,1.5548655,1.4838261,1.4053111,1.3243659,1.243633,1.162721,1.0811473,1.0005161,0.91999235,0.83958551,0.75825382,0.67694321,0.59528908,0.51568947,0.43585396,0.35489553,0.27917226,0.19442741,0.1173202,0.036343907,-0.045413048,-0.13014281,-0.20826687,-0.28803379,-0.37208228,-0.45387322,-0.52925595,-0.61003395,-0.68739533,-0.76579246,-0.85103286,-0.92740936,-1.0027096,-1.078198,-1.1536692,-1.2280382,-1.288848,-1.3533743,-1.4176989,-1.468441,-1.5066796,-1.5280291,-1.5368071,-1.5240746,-1.4825727,-1.4345923,-1.3746085,-1.3130395,-1.245492,-1.1763591,-1.097952,-1.0241146,-0.94878094,-0.86956748,-0.79105106,-0.71314082,-0.63496136,-0.55304474,-0.47256307,-0.39190158,-0.31239182,-0.23258741,-0.15141954,-0.070166613,0.011159567,0.092549846,0.17306571,0.2537316,0.33533866,0.41620213,0.49790253,0.57892729,0.6600452,0.74124747,0.82252632,0.90387502,0.98578334,1.0669003,1.1487123,1.2306732,1.3122341,1.3942181,1.4762074,1.5573224,1.6376856,1.6773497,1.6743575,1.6281912,1.5509137,1.4699918,1.3884802,1.3062071,1.2241502,1.1418961,1.0600279,0.97877533,0.89731192,0.81580698,0.73403892,0.65302101,0.57132181,0.49045526,0.40884302,0.32815941,0.24665772,0.16619847,0.085531131,0.0046600363,-0.075311387,-0.15758869,-0.23724891,-0.31661309,-0.39640422,-0.47592597,-0.5577289,-0.63684895,-0.71525741,-0.79214403,-0.87136666,-0.9508266,-1.0251547,-1.0977756,-1.1717224,-1.2474905,-1.3159756,-1.3770948,-1.4355,-1.4976845,-1.534781,-1.5454847,-1.5417906,-1.5170254,-1.4755129,-1.4167001,-1.3557712,-1.2937462,-1.2269613,-1.1468624,-1.0692232,-0.9959411,-0.91909605,-0.83682161,-0.75643042,-0.6822715,-0.60108186,-0.52104251,-0.44191655,-0.36192343,-0.28009317,-0.19977814,-0.11929564,-0.037232456,0.042083454,0.12165724,0.2014588,0.2846794,0.36492959,0.44616266,0.52640996,0.60584135,0.68732924,0.76885462,0.84956116,0.92882102,1.0105312,1.0916613,1.1726681,1.2544722,1.3356809,1.4163935,1.4963814,1.5697631,1.624035,37
1.4597867,1.4981704,1.5021416,1.4978833,1.4547526,1.420763,1.4140299,1.379823,1.332243,1.2857199,1.2045513,1.1244089,1.0354757,0.97948145,0.89742079,0.81066696,0.71239442,0.62011752,0.5322105,0.44793285,0.38966021,0.31387431,0.23650102,0.16305133,0.073375456,-0.015617429,-0.12403781,-0.21101398,-0.29647243,-0.38012626,-0.46202216,-0.54152865,-0.6188478,-0.71977299,-0.81288846,-0.88982594,-0.9563054,-1.0205075,-1.1076495,-1.1614582,-1.2089427,-1.2503103,-1.2845137,-1.3110409,-1.3331908,-1.3765144,-1.3785769,-1.4075013,-1.4209597,-1.4013908,-1.390777,-1.3627543,-1.3400966,-1.2827674,-1.2192203,-1.1747065,-1.131004,-1.0728992,-1.0223899,-0.95057686,-0.87239075,-0.80095534,-0.7089162,-0.6320271,-0.54833743,-0.45502953,-0.36572398,-0.27177479,-0.17219159,-0.082847373,0.0068059713,0.10073166,0.20111237,0.29796529,0.39735543,0.4938199,0.59746454,0.69451853,0.79347166,0.89685896,0.99749733,1.0998865,1.1979983,1.2971238,1.3810855,1.4617556,1.5613347,1.6358701,1.6508522,1.682789,1.683422,1.6026158,1.5594751,1.5560379,1.4902899,1.3960737,1.3019447,1.209078,1.1177522,1.0191454,0.92032602,0.82402321,0.72224396,0.62071555,0.53043233,0.43643519,0.34173923,0.24235139,0.14339106,0.05895089,-0.0045588832,-0.10145629,-0.19758668,-0.29295725,-0.37927333,-0.46274588,-0.53743629,-0.59303789,-0.67680387,-0.74502654,-0.804543,-0.88383419,-0.93603661,-1.0060975,-1.0742987,-1.1308764,-1.1653748,-1.2175694,-1.263126,-1.3024732,-1.3691323,-1.3935174,-1.4088765,-1.4153242,-1.3710662,-1.3279042,-1.3088922,-1.2809304,-1.2461317,-1.2039574,-1.1555842,-1.0702727,-1.0119265,-0.94927304,-0.88207251,-0.83573704,-0.76312786,-0.6853076,-0.60972465,-0.54462977,-0.45922823,-0.37197106,-0.30171472,-0.19320493,-0.10194849,-0.013807507,0.066954011,0.145861,0.22348029,0.29049253,0.3822012,0.46167395,0.55912738,0.65893706,0.74600073,0.81092807,0.88351416,0.97265486,1.0632799,1.1482715,1.237928,1.2898791,1.359052,1.401511,1.4291503,1.4587045,37
1.7150675,1.7114849,1.6678905,1.5978539,1.5176171,1.4273847,1.3367696,1.2469076,1.1571259,1.0686056,0.98245065,0.89639725,0.81804251,0.73402016,0.64890127,0.56249546,0.47655675,0.3892993,0.31168703,0.22553702,0.13935906,0.053602397,-0.031280903,-0.11697583,-0.20059033,-0.27639577,-0.35913805,-0.44099385,-0.52256003,-0.60146,-0.68336406,-0.76023846,-0.82824594,-0.90221715,-0.97622257,-1.0437353,-1.1129444,-1.1726208,-1.2284249,-1.2815014,-1.3293854,-1.3691951,-1.391889,-1.4195773,-1.4279661,-1.424481,-1.4091871,-1.3905586,-1.3540363,-1.3201193,-1.2739765,-1.2155792,-1.1574178,-1.0943938,-1.0339237,-0.96382643,-0.89092522,-0.8157101,-0.73494196,-0.6563838,-0.57642251,-0.49927196,-0.42069959,-0.33503759,-0.2538935,-0.17720581,-0.092184752,-0.006639819,0.079370243,0.15729174,0.24288204,0.32841119,0.41347982,0.49432515,0.57168477,0.65648367,0.73542209,0.82076356,0.90689746,0.99449801,1.083159,1.172517,1.2626135,1.3533343,1.4446315,1.5343291,1.6220949,1.6766949,1.6988438,1.6996175,1.6709264,1.6012779,1.5147811,1.4241499,1.3335352,1.2429388,1.1531183,1.0633828,0.98356138,0.89632285,0.81100289,0.72652712,0.64156169,0.5562786,0.47057582,0.38592267,0.29917809,0.22045302,0.13418363,0.056758745,-0.020461444,-0.10526512,-0.19075737,-0.27445532,-0.34977448,-0.43191566,-0.50988188,-0.59306535,-0.67172228,-0.7488111,-0.82460561,-0.90149814,-0.97226451,-1.0399245,-1.1093242,-1.1635719,-1.2186242,-1.2741016,-1.3159247,-1.3566145,-1.3881957,-1.4094125,-1.4190088,-1.4042476,-1.4060941,-1.3873294,-1.3524951,-1.3092394,-1.2643987,-1.2128411,-1.1553676,-1.0877354,-1.0216476,-0.95213445,-0.8797968,-0.80509218,-0.72839969,-0.65003924,-0.57025244,-0.4892583,-0.40722454,-0.32541386,-0.25080249,-0.16863333,-0.081732888,0.0022798688,0.088440712,0.16525557,0.25224404,0.34083582,0.42558617,0.51064049,0.5962954,0.68249678,0.76896915,0.85461671,0.9410281,1.0281342,1.1087452,1.1982904,1.2803953,1.3709592,1.4619376,1.5517875,1.6320437,1.6912756,1
1.7042178,1.6816651,1.6735359,1.6460176,1.5943395,1.5461087,1.4680743,1.3603872,1.2551332,1.1440329,1.034838,0.92756662,0.82257788,0.71507258,0.60622359,0.50787127,0.41228146,0.31967051,0.22018661,0.12221543,0.024623187,-0.066115912,-0.1560938,-0.24675417,-0.32632421,-0.406152,-0.48800975,-0.55346443,-0.62053611,-0.69131153,-0.76900514,-0.82225156,-0.8656248,-0.91918004,-0.95869776,-1.0197209,-1.0433605,-1.0959164,-1.1423421,-1.1451076,-1.1780581,-1.204127,-1.2234337,-1.2350166,-1.2393711,-1.2366266,-1.2258531,-1.2081207,-1.183393,-1.1729535,-1.1501154,-1.1047177,-1.0530933,-0.99608013,-0.96050777,-0.91353803,-0.85849897,-0.80292201,-0.73971737,-0.67208401,-0.62685526,-0.54940768,-0.46960913,-0.40742503,-0.3186333,-0.24865131,-0.17364953,-0.075133845,0.0072587907,0.093646018,0.18517959,0.29200378,0.35095036,0.44891278,0.54985723,0.64970841,0.74865046,0.85762144,0.96851111,1.0812553,1.1958201,1.3107723,1.4196434,1.5329024,1.6058243,1.6622458,1.6828232,1.7041056,1.7059223,1.6716748,1.6797474,1.6484106,1.60114,1.4905021,1.3775981,1.2652664,1.1518151,1.0783916,0.96837786,0.86043415,0.74960881,0.63897649,0.53715901,0.43273079,0.32653325,0.21714519,0.1199947,0.019067067,-0.07767903,-0.13836447,-0.23341067,-0.32077384,-0.40331938,-0.47083791,-0.54426883,-0.61780034,-0.69329744,-0.75052153,-0.80927959,-0.89265962,-0.94079808,-1.0153699,-1.08494,-1.1151584,-1.1414376,-1.1894387,-1.1977212,-1.2040921,-1.2284239,-1.2133641,-1.2292309,-1.2377581,-1.2392106,-1.2327578,-1.2375227,-1.2443021,-1.2177818,-1.1846212,-1.1790347,-1.134689,-1.0817763,-1.0526587,-0.9927104,-0.92313925,-0.87378602,-0.81428723,-0.779147,-0.73625184,-0.65282676,-0.58499195,-0.50364548,-0.41874411,-0.35364751,-0.26143413,-0.18745645,-0.10891663,-0.0077180752,0.095275723,0.18351138,0.29086052,0.3846617,0.48164699,0.581416,0.68368529,0.78855832,0.89559988,1.0046673,1.1108147,1.2192787,1.329707,1.4442536,1.5166224,1.5994034,1.6542101,1.6730699,1.7044952,19
1.7047954,1.7056665,1.6513463,1.5756842,1.4910707,1.4065355,1.3276615,1.2434029,1.1583998,1.079817,0.99545897,0.91542628,0.83241821,0.74843028,0.66460601,0.58023474,0.49596895,0.41262892,0.3286554,0.24483012,0.16117075,0.07769838,-0.0055632004,-0.082788468,-0.16435582,-0.24669785,-0.32870508,-0.41028765,-0.49137404,-0.57187443,-0.65168051,-0.73065549,-0.80313437,-0.87995386,-0.95784805,-1.0263446,-1.0978904,-1.1698759,-1.2350896,-1.2995505,-1.3585303,-1.4052294,-1.4468023,-1.4761695,-1.4909442,-1.4896304,-1.4724095,-1.4409313,-1.4025301,-1.349563,-1.2936084,-1.2316543,-1.1618786,-1.0921664,-1.0197215,-0.94514089,-0.87433293,-0.79677505,-0.71810476,-0.63852404,-0.55818977,-0.47722462,-0.39572865,-0.3146812,-0.23268506,-0.14994212,-0.066916759,0.010533584,0.08764859,0.17094143,0.25482472,0.33885678,0.42302175,0.50718507,0.59102909,0.67555268,0.7595737,0.84374596,0.92856114,1.0126488,1.0970809,1.1820341,1.2605587,1.3454029,1.4241594,1.5089061,1.5935997,1.6782365,1.7515634,1.7211966,1.643067,1.5582742,1.4735712,1.3889237,1.304211,1.2199522,1.1350512,1.056881,0.97249736,0.88824097,0.81054176,0.72612541,0.64222909,0.55787477,0.47440164,0.39031734,0.30724674,0.22350029,0.14081153,0.057608661,-0.026172613,-0.10831536,-0.19085511,-0.26593977,-0.34195682,-0.4232674,-0.50256642,-0.58238574,-0.6616524,-0.74001002,-0.8172689,-0.88782534,-0.96219202,-1.0356403,-1.1047171,-1.1743644,-1.2370487,-1.2986947,-1.3495796,-1.3887513,-1.4262104,-1.4514154,-1.4624335,-1.4582626,-1.4392727,-1.4123627,-1.3736281,-1.3208431,-1.2696738,-1.2086792,-1.1430964,-1.0739595,-1.0020522,-0.93480951,-0.85759095,-0.78257501,-0.70412201,-0.62653385,-0.54625713,-0.46534898,-0.385332,-0.30334504,-0.22200637,-0.13953376,-0.057452041,0.025903286,0.10853879,0.18563208,0.26963367,0.35377441,0.4314601,0.51541162,0.59387814,0.67792687,0.756338,0.84104219,0.91961565,1.0037398,1.0884295,1.166976,1.2520976,1.3335262,1.4160402,1.495054,1.5799247,1.6646473,15
1.4400346,1.4458337,1.4619583,1.4883692,1.4251343,1.4168737,1.3257386,1.217245,1.1646887,1.1890223,1.1172407,0.94518655,0.86673943,0.83714007,0.78680337,0.6811304,0.61840728,0.49394538,0.39073176,0.21605329,0.13221039,0.011189391,-0.069180205,-0.2003333,-0.31802002,-0.42160761,-0.50931256,-0.58229578,-0.64026142,-0.68296787,-0.71023232,-0.85885782,-0.87889509,-0.98344112,-1.0195384,-1.051172,-1.1074919,-1.2069787,-1.2766016,-1.2124614,-1.2717678,-1.318155,-1.3514446,-1.3715051,-1.3775219,-1.3693097,-1.3477933,-1.3130589,-1.2652425,-1.3391643,-1.2833936,-1.224453,-1.2435283,-1.1291982,-1.1019968,-1.0099146,-1.0013856,-0.97591612,-0.84325568,-0.811138,-0.76341833,-0.70030378,-0.50399,-0.42367472,-0.41847094,-0.29538704,-0.1588343,-0.086921761,0.055096154,0.14169164,0.3152812,0.42659329,0.47997453,0.57223076,0.67355986,0.84803344,1.0180554,1.0652551,1.1255426,1.1987313,1.2846007,1.3830815,1.4670013,1.4636369,1.519925,1.4844095,1.4591247,1.4441315,1.4406025,1.4475359,1.4647918,1.4923287,1.4076758,1.4231384,1.3285415,1.3579946,1.262414,1.1793133,1.1089387,1.0515054,0.99728079,0.83490171,0.76577046,0.60588251,0.5625672,0.47923304,0.37540129,0.20785321,0.14845078,0.05631128,-0.011399815,-0.10320394,-0.21554557,-0.31231983,-0.39478274,-0.46261457,-0.60080772,-0.68758103,-0.71314415,-0.73975595,-0.85637354,-0.90112777,-1.0357973,-1.0446114,-1.1210001,-1.0667014,-1.1497795,-1.2203964,-1.278293,-1.323251,-1.3550958,-1.3731268,-1.3767894,-1.3671144,-1.344142,-1.3079629,-1.3916981,-1.3500193,-1.272547,-1.2340299,-1.2298153,-1.1141924,-0.98702058,-0.99012717,-0.86035386,-0.85806383,-0.77718349,-0.67374156,-0.52568463,-0.4400145,-0.3660888,-0.27713107,-0.17404321,-0.057209111,0.072953962,0.1214302,0.2652104,0.3292376,0.41545109,0.52337004,0.65241567,0.6790148,0.68179734,0.72876698,0.87714032,0.9240081,0.88172052,0.77886659,0.87747839,1.1225569,1.1787352,1.1929247,1.3226589,1.3379965,1.4603244,1.4513506,35
1.2495915,1.3382493,1.4272917,1.5169274,1.6066182,1.683549,1.7306413,1.7436555,1.6853408,1.6006049,1.5119262,1.4221869,1.3335103,1.2438437,1.1626945,1.0816239,0.99296126,0.91190138,0.82325431,0.74220771,0.65357862,0.56496102,0.47754422,0.39020378,0.30294818,0.21578727,0.1301393,0.044756827,-0.041293829,-0.12507018,-0.20942672,-0.28396812,-0.36633097,-0.44038813,-0.52228378,-0.60072518,-0.68061357,-0.75146435,-0.82636127,-0.90178748,-0.97292753,-1.0459075,-1.1135437,-1.1772671,-1.2382582,-1.2841715,-1.3367312,-1.3752128,-1.4091739,-1.4250415,-1.4357219,-1.4332817,-1.4178205,-1.3903573,-1.3560254,-1.3098398,-1.262065,-1.2074437,-1.1430334,-1.0794381,-1.0120422,-0.94156309,-0.86986647,-0.80376685,-0.72995397,-0.65138526,-0.57429379,-0.49581902,-0.41391549,-0.33487822,-0.25203085,-0.16986922,-0.08703181,-0.012268798,0.072807595,0.15720425,0.24077146,0.32523715,0.40629552,0.48819219,0.56676478,0.65204511,0.73820139,0.82456543,0.91112923,0.99775678,1.0850702,1.1727003,1.2607116,1.349142,1.4380859,1.5273398,1.6150926,1.7010973,1.7508673,1.7603338,1.7030997,1.6179906,1.5303248,1.4405945,1.3519044,1.2632201,1.1745422,1.0851449,0.996127,0.90745905,0.81879923,0.7312697,0.64264403,0.55489608,0.46662216,0.3792919,0.29204772,0.20489961,0.11927267,0.042726337,-0.043635893,-0.11917264,-0.20343241,-0.28545709,-0.36103973,-0.44362078,-0.52304395,-0.60135363,-0.68088879,-0.75932561,-0.83546378,-0.90113567,-0.9740856,-1.0444253,-1.1068406,-1.1695902,-1.2273749,-1.2851,-1.3274589,-1.3655834,-1.3981819,-1.4119639,-1.4207784,-1.4167904,-1.3950269,-1.3748568,-1.337256,-1.2972139,-1.2432219,-1.1846705,-1.1288666,-1.0611923,-0.9964644,-0.9254771,-0.8559997,-0.78803619,-0.71982221,-0.64075324,-0.56390274,-0.48386133,-0.41104507,-0.33207727,-0.24875479,-0.16737305,-0.084078352,-0.0078065476,0.076134699,0.15297572,0.23627732,0.3207927,0.40551283,0.49107272,0.57631163,0.66224373,0.74816112,0.83452635,0.92107019,1.0081621,1.0957261,1.183406,17
1.5830791,1.5736799,1.5555701,1.5295306,1.484448,1.405871,1.3249631,1.2415151,1.155512,1.0706048,0.98339548,0.908941,0.82192631,0.74592311,0.66269912,0.5779249,0.49430138,0.40952294,0.3259324,0.2423844,0.16022281,0.076833684,-0.006489246,-0.089736721,-0.17289768,-0.25595879,-0.33890385,-0.42171304,-0.5043617,-0.58681897,-0.666698,-0.74847277,-0.832589,-0.91375101,-0.99745308,-1.0776442,-1.1605794,-1.2349903,-1.3085311,-1.3680015,-1.4172489,-1.4327454,-1.4361194,-1.4187886,-1.4011957,-1.3852272,-1.4004859,-1.4029595,-1.3948243,-1.3645516,-1.3221665,-1.2585582,-1.1939463,-1.1174467,-1.0366266,-0.95521348,-0.87096966,-0.79692025,-0.71479193,-0.63029622,-0.54781361,-0.46513668,-0.38229769,-0.29883785,-0.21458977,-0.13147709,-0.048271514,0.035014816,0.11837178,0.20047904,0.28400378,0.36757359,0.4511836,0.53482964,0.61960018,0.70437174,0.78929824,0.87506999,0.96118261,1.0483386,1.1227758,1.2087609,1.2922308,1.3744189,1.4534217,1.5198013,1.5563296,1.5738339,1.5725495,1.5629098,1.5545994,1.5385671,1.4724076,1.3942188,1.3144396,1.2310867,1.1450815,1.060172,0.97295561,0.88679828,0.80083257,0.71508662,0.63014705,0.55586571,0.4722112,0.38743733,0.30381272,0.22022838,0.13668933,0.053201433,-0.028812856,-0.11210936,-0.19532306,-0.278441,-0.36017876,-0.44242082,-0.52502476,-0.60957827,-0.69188897,-0.77392516,-0.84702369,-0.92948405,-1.0105328,-1.0909331,-1.1667677,-1.2358884,-1.3024944,-1.3477317,-1.3790921,-1.3847169,-1.3805544,-1.3798918,-1.3906561,-1.4043057,-1.4263564,-1.4268532,-1.4025352,-1.3644209,-1.3025493,-1.2359697,-1.1590517,-1.0806717,-1.0012229,-0.92097202,-0.8401056,-0.75875732,-0.67702529,-0.59498297,-0.5126864,-0.430179,-0.34749492,-0.26466135,-0.18170024,-0.098629437,-0.015463641,0.066325343,0.14970658,0.2331471,0.31664015,0.40017995,0.48376151,0.56854101,0.65215544,0.73693105,0.82072395,0.90648419,0.98091114,1.0668709,1.1540286,1.2388145,1.3222511,1.3930239,1.471349,1.5280064,1.5651392,1.5732009,24
1.6211852,1.62307,1.5880212,1.5925915,1.5366445,1.4643805,1.3883961,1.2702595,1.1966209,1.0775443,0.9604018,0.84556088,0.73298818,0.62728926,0.55347686,0.44866079,0.34683028,0.24829194,0.1534846,0.062398767,-0.024713808,-0.10714141,-0.19474303,-0.28472854,-0.37506477,-0.43935754,-0.50429672,-0.57846209,-0.67321572,-0.73647565,-0.79426556,-0.87838028,-0.92493059,-0.96503381,-1.0336446,-1.0604698,-1.1172623,-1.1680743,-1.1613863,-1.186528,-1.1929177,-1.2171585,-1.2342089,-1.2440628,-1.2462631,-1.2407592,-1.2280024,-1.2079926,-1.2196984,-1.1847962,-1.1433089,-1.095027,-1.0576862,-1.0166361,-0.95039261,-0.89823792,-0.83612698,-0.78617311,-0.72154134,-0.67085185,-0.60471858,-0.52723042,-0.45745998,-0.38294048,-0.32224694,-0.23774188,-0.1529672,-0.073258666,0.011341381,0.10007786,0.19269186,0.28918276,0.38912275,0.49217823,0.59824354,0.70717654,0.81859996,0.93234981,1.0484795,1.1632334,1.2779384,1.3570925,1.4706407,1.5413559,1.5962344,1.655075,1.6645954,1.6617271,1.6625862,1.6668386,1.6744631,1.652841,1.5993997,1.543921,1.4605432,1.3430548,1.2341753,1.1261632,1.0112669,0.89350029,0.77572274,0.66706367,0.55359417,0.44312154,0.34218674,0.24478537,0.15089749,0.060762655,-0.040087169,-0.12781832,-0.20578409,-0.29866984,-0.38455154,-0.48580177,-0.5709872,-0.62681352,-0.69432265,-0.75122695,-0.81834346,-0.88185427,-0.94521928,-0.99215672,-1.0378131,-1.0865592,-1.1097573,-1.1597668,-1.20509,-1.2439093,-1.2450744,-1.259576,-1.2761882,-1.250102,-1.2458477,-1.2396277,-1.2260857,-1.2444475,-1.2157064,-1.1801393,-1.1375087,-1.1062354,-1.0701699,-1.0086721,-0.96174053,-0.903647,-0.85863527,-0.7979944,-0.73082641,-0.68664577,-0.61491011,-0.55041262,-0.47510336,-0.36991384,-0.2870489,-0.20719936,-0.13240623,-0.03786181,0.051845649,0.13922852,0.20163023,0.28928697,0.3874917,0.48900346,0.59369513,0.70113983,0.81115695,0.92380198,1.0489006,1.1650131,1.2762171,1.384088,1.4568654,1.5372375,1.5905329,1.6072666,1.6265799,1.6515368,19
1.6323993,1.613367,1.5616734,1.5082797,1.4278975,1.3447977,1.2595001,1.1747706,1.0908339,1.0029368,0.91820657,0.83193729,0.74572617,0.67288589,0.58686148,0.50293683,0.43070408,0.3473578,0.26195053,0.17918913,0.094182809,0.0093649293,-0.072337991,-0.15656936,-0.22612557,-0.31301349,-0.3927282,-0.46440215,-0.54659544,-0.62390745,-0.70447701,-0.78413636,-0.86269628,-0.93468082,-1.0154357,-1.0859946,-1.1526306,-1.2268284,-1.2739637,-1.3316779,-1.3824833,-1.4245478,-1.4556872,-1.4741413,-1.4813013,-1.4800278,-1.4448973,-1.4092003,-1.3635434,-1.3098801,-1.2498328,-1.1848971,-1.1161425,-1.0443858,-0.97605515,-0.89416266,-0.8216476,-0.74249148,-0.66232726,-0.58133519,-0.50356055,-0.42108711,-0.33812824,-0.25667018,-0.17416225,-0.089989316,-0.0055552426,0.07747996,0.14752276,0.23273587,0.31809703,0.40137549,0.48706235,0.57257112,0.65677826,0.74280228,0.82889762,0.91505804,1.0012783,1.0875537,1.1722868,1.2584272,1.3423437,1.4265523,1.5086757,1.5863091,1.6245258,1.645065,1.6440088,1.6334228,1.5903773,1.5205122,1.4384698,1.3548553,1.2703958,1.1851554,1.1000672,1.0136018,0.92563739,0.84045458,0.75448199,0.66821541,0.58201085,0.49773708,0.41372651,0.34141889,0.25799644,0.17254711,0.092269685,0.0073399664,-0.063301295,-0.14770116,-0.22993285,-0.31233193,-0.39561862,-0.47470869,-0.55682571,-0.63831426,-0.71449157,-0.79402634,-0.87242239,-0.94943741,-1.0186255,-1.0912998,-1.161185,-1.22756,-1.280889,-1.3362819,-1.3842147,-1.4229344,-1.4505162,-1.4652003,-1.4657757,-1.4523901,-1.4260105,-1.3882737,-1.3477637,-1.3026395,-1.2357933,-1.1765244,-1.1004883,-1.0352176,-0.96080921,-0.88455386,-0.80678346,-0.73251521,-0.64780608,-0.57116534,-0.48939829,-0.40705738,-0.32772728,-0.24431145,-0.16054219,-0.079447142,0.0022265175,0.086157955,0.15816532,0.24339902,0.32649133,0.41207986,0.49570296,0.57961487,0.66563299,0.7499374,0.83593854,0.92242337,1.0087485,1.0967105,1.178728,1.2651138,1.3485186,1.4312103,1.5042557,1.5853768,1.6124031,1.6424578,29
